codigo_ocorrencia;ocorrencia_classificacao;ocorrencia_cidade;ocorrencia_uf;ocorrencia_pais;ocorrencia_aerodromo;ocorrencia_dia;ocorrencia_hora;total_recomendacoes
78942;INCIDENTE;GUARULHOS;SP;BRASIL;;22/09/2019;23:48:00;0
78943;INCIDENTE;SANTA MARIA;RS;BRASIL;;22/09/2019;17:30:00;0
78944;INCIDENTE;CURITIBA;PR;BRASIL;;22/09/2019;00:00:00;0
78945;INCIDENTE GRAVE;NÃO IDENTIFICADA;AC;BRASIL;SIMB;23/09/2019;15:30:00;0
78946;INCIDENTE;ELDORADO DO SUL;RS;BRASIL;;24/09/2019;18:30:00;0
78947;INCIDENTE;OROCÓ;PE;BRASIL;;25/09/2019;14:30:00;0
78948;INCIDENTE GRAVE;MARECHAL THAUMATURGO;AC;BRASIL;;25/09/2019;17:25:00;0
78951;INCIDENTE;CAMPINAS;SP;BRASIL;;25/09/2019;02:53:00;0
78787;ACIDENTE;IVATÉ;PR;BRASIL;;26/09/2019;13:00:00;0
78949;INCIDENTE GRAVE;GUARAPUAVA;PR;BRASIL;;26/09/2019;15:28:00;0
78950;INCIDENTE;MARINGÁ;PR;BRASIL;;26/09/2019;00:14:00;0
78952;INCIDENTE;ARAÇATUBA;SP;BRASIL;;28/09/2019;15:50:00;0
78788;ACIDENTE;APUÍ;AM;BRASIL;;29/09/2019;15:00:00;0
78953;INCIDENTE;BRAGANÇA PAULISTA;SP;BRASIL;SBBP;29/09/2019;13:15:00;0
78954;INCIDENTE;CUIABÁ;MT;BRASIL;;29/09/2019;02:47:00;0
78789;ACIDENTE;IPAUSSU;SP;BRASIL;;30/09/2019;20:00:00;0
78955;INCIDENTE;BELO HORIZONTE;MG;BRASIL;;30/09/2019;19:34:00;0
78956;INCIDENTE;CURITIBA;PR;BRASIL;;30/09/2019;16:54:00;0
78957;INCIDENTE;CUIABÁ;MT;BRASIL;;30/09/2019;15:30:00;0
78958;INCIDENTE;PORTO ALEGRE;RS;BRASIL;;30/09/2019;10:45:00;0
78959;INCIDENTE;RIO DE JANEIRO;RJ;BRASIL;SBJR;01/10/2019;14:00:00;0
78960;INCIDENTE;RECIFE;PE;BRASIL;;01/10/2019;13:24:00;0
78961;INCIDENTE GRAVE;COLNIZA;MT;BRASIL;;04/10/2019;10:40:00;0
78962;INCIDENTE;BRASÍLIA;DF;BRASIL;;06/10/2019;15:57:00;0
78963;INCIDENTE;FAXINAL;PR;BRASIL;;07/10/2019;20:08:00;0
78965;INCIDENTE;FLORIANÓPOLIS;SC;BRASIL;;07/10/2019;01:58:00;0
78964;INCIDENTE;BELO HORIZONTE;MG;BRASIL;;08/10/2019;21:20:00;0
78966;INCIDENTE;CURITIBA;PR;BRASIL;;11/10/2019;15:00:00;0
79119;ACIDENTE;SÃO JOSÉ DO RIO CLARO;MT;BRASIL;;11/10/2019;10:00:00;0
78967;INCIDENTE GRAVE;RIO DE JANEIRO;RJ;BRASIL;;12/10/2019;14:42:00;0
78790;ACIDENTE;TAUBATÉ;SP;BRASIL;SBTA;13/10/2019;12:40:00;0
78968;INCIDENTE GRAVE;ROSÁRIO OESTE;MT;BRASIL;;13/10/2019;10:00:00;0
78969;INCIDENTE;CAMPINAS;SP;BRASIL;;15/10/2019;22:18:00;0
78971;INCIDENTE;GUARULHOS;SP;BRASIL;;15/10/2019;00:36:00;0
78970;INCIDENTE;CAMPINAS;SP;BRASIL;;16/10/2019;09:20:00;0
80258;ACIDENTE;TANGARÁ DA SERRA;MT;BRASIL;SWTS;16/10/2019;14:30:00;1
78972;INCIDENTE;CAMPINAS;SP;BRASIL;SBKP;17/10/2019;19:47:00;0
78973;INCIDENTE;LONDRINA;PR;BRASIL;;17/10/2019;09:25:00;0
78974;INCIDENTE;PARECI NOVO;RS;BRASIL;;17/10/2019;21:13:00;0
78975;INCIDENTE;GOIÂNIA;GO;BRASIL;SBGO;17/10/2019;22:00:00;0
78976;INCIDENTE;CAMPINAS;SP;BRASIL;;17/10/2019;00:36:00;0
78977;INCIDENTE;SÃO CARLOS;SP;BRASIL;SDSC;17/10/2019;00:00:00;0
78792;INCIDENTE GRAVE;JUNDIAÍ;SP;BRASIL;SBJD;18/10/2019;20:15:00;0
78978;INCIDENTE;CAMPINAS;SP;BRASIL;;18/10/2019;11:16:00;0
78979;INCIDENTE;CAMPINAS;SP;BRASIL;SBKP;18/10/2019;17:40:00;0
78982;INCIDENTE;RIO DE JANEIRO;RJ;BRASIL;;18/10/2019;00:46:00;0
78793;ACIDENTE;PARÁ DE MINAS;MG;BRASIL;SNPA;19/10/2019;10:26:00;1
78980;INCIDENTE GRAVE;BELO HORIZONTE;MG;BRASIL;;19/10/2019;10:30:00;0
78981;INCIDENTE GRAVE;ARARAS;SP;BRASIL;;19/10/2019;19:15:00;0
78983;INCIDENTE;SÃO JOSÉ DOS CAMPOS;SP;BRASIL;;19/10/2019;14:00:00;0
78984;INCIDENTE;BOA VISTA;RR;BRASIL;;20/10/2019;14:11:00;0
78985;INCIDENTE;MANAUS;AM;BRASIL;;20/10/2019;17:55:00;0
78745;ACIDENTE;BELO HORIZONTE;MG;BRASIL;;21/10/2019;11:15:00;0
78986;INCIDENTE;RIO DE JANEIRO;RJ;BRASIL;;21/10/2019;10:35:00;0
78987;INCIDENTE;BELO HORIZONTE;MG;BRASIL;;22/10/2019;18:18:00;0
79117;ACIDENTE;ASSIS BRASIL;AC;BRASIL;;23/10/2019;15:00:00;0
78988;INCIDENTE;BRAGANÇA PAULISTA;SP;BRASIL;;24/10/2019;10:15:00;0
78989;INCIDENTE;CAMPINAS;SP;BRASIL;;24/10/2019;17:40:00;0
78990;INCIDENTE GRAVE;NOVA UBIRATÃ;MT;BRASIL;;24/10/2019;11:30:00;0
78991;INCIDENTE GRAVE;LUCAS DO RIO VERDE;MT;BRASIL;;26/10/2019;20:45:00;0
78992;INCIDENTE;SALVADOR;BA;BRASIL;;26/10/2019;14:07:00;0
78993;INCIDENTE GRAVE;CAÇAPAVA;SP;BRASIL;;26/10/2019;18:47:00;0
78994;INCIDENTE;POUSO ALEGRE;MG;BRASIL;;27/10/2019;13:35:00;0
78995;INCIDENTE;SÃO JOSÉ;SC;BRASIL;;28/10/2019;13:30:00;0
78996;INCIDENTE;CAMPINAS;SP;BRASIL;;28/10/2019;02:15:00;0
78997;INCIDENTE;BELO HORIZONTE;MG;BRASIL;;30/10/2019;13:06:00;0
78998;INCIDENTE GRAVE;SÃO PAULO;SP;BRASIL;;31/10/2019;11:15:00;0
78742;ACIDENTE;LUZIÂNIA;GO;BRASIL;SWUZ;01/11/2019;20:45:00;0
78999;INCIDENTE;GUARULHOS;SP;BRASIL;;01/11/2019;18:36:00;0
79000;INCIDENTE GRAVE;QUIRINÓPOLIS;GO;BRASIL;;01/11/2019;21:10:00;0
79001;INCIDENTE;RODEIO;SC;BRASIL;;06/11/2019;12:02:00;0
79002;INCIDENTE;PORTO ALEGRE;RS;BRASIL;;06/11/2019;04:15:00;0
79003;INCIDENTE;BRAGANÇA PAULISTA;SP;BRASIL;;07/11/2019;15:10:00;0
79004;INCIDENTE;VILA BELA DA SANTÍSSIMA TRINDADE;MT;BRASIL;;07/11/2019;18:05:00;0
79005;INCIDENTE;BRASÍLIA;DF;BRASIL;;10/11/2019;21:34:00;0
79006;INCIDENTE;RIBEIRÃO PRETO;SP;BRASIL;;11/11/2019;15:30:00;0
78831;ACIDENTE;SANTARÉM;PA;BRASIL;;12/11/2019;18:30:00;0
78832;ACIDENTE;MARAÚ;BA;BRASIL;SIRI;14/11/2019;17:17:00;4
79007;INCIDENTE;PORTO ALEGRE;RS;BRASIL;;14/11/2019;20:00:00;0
79008;INCIDENTE;LONDRINA;PR;BRASIL;;14/11/2019;20:45:00;0
79009;INCIDENTE;FLORIANÓPOLIS;SC;BRASIL;;15/11/2019;14:50:00;0
79010;INCIDENTE;CAMPINAS;SP;BRASIL;;15/11/2019;04:37:00;0
78834;ACIDENTE;CASCAVEL;PR;BRASIL;;17/11/2019;20:30:00;0
79104;ACIDENTE;ELIAS FAUSTO;SP;BRASIL;;17/11/2019;15:45:00;0
79011;INCIDENTE;RECIFE;PE;BRASIL;SBRF;20/11/2019;23:47:00;0
79012;INCIDENTE;PICOS;PI;BRASIL;SNPC;20/11/2019;16:45:00;0
78833;ACIDENTE;SÃO PAULO;SP;BRASIL;SBMT;21/11/2019;14:30:00;0
79013;INCIDENTE;LUCAS DO RIO VERDE;MT;BRASIL;SILC;22/11/2019;08:30:00;0
79014;INCIDENTE;CAMPINAS;SP;BRASIL;;23/11/2019;03:27:00;0
79015;INCIDENTE;LONDRINA;PR;BRASIL;;23/11/2019;16:14:00;0
79016;INCIDENTE;MACEIÓ;AL;BRASIL;;24/11/2019;10:42:00;0
79017;INCIDENTE;CAMPOS DOS GOYTACAZES;RJ;BRASIL;;24/11/2019;11:20:00;0
78835;ACIDENTE;MANAUS;AM;BRASIL;SWFN;25/11/2019;18:53:00;0
78836;ACIDENTE;PENÁPOLIS;SP;BRASIL;;25/11/2019;09:40:00;1
79018;INCIDENTE;CAMPINAS;SP;BRASIL;;26/11/2019;18:08:00;0
78837;ACIDENTE;CLÁUDIA;MT;BRASIL;;27/11/2019;13:52:00;0
79019;INCIDENTE;PALMAS;TO;BRASIL;SBPJ;27/11/2019;14:20:00;0
78838;ACIDENTE;SANTA MARGARIDA DO SUL;RS;BRASIL;;28/11/2019;07:30:00;0
79020;INCIDENTE;PORTO ALEGRE;RS;BRASIL;;28/11/2019;13:35:00;0
78839;ACIDENTE;GUARARAPES;SP;BRASIL;SDGR;29/11/2019;21:55:00;1
79021;INCIDENTE;LONDRINA;PR;BRASIL;SBLO;29/11/2019;21:10:00;0
79022;INCIDENTE;RIO DE JANEIRO;RJ;BRASIL;SBGL;30/11/2019;01:49:00;0
79032;ACIDENTE;CAIEIRAS;SP;BRASIL;;02/12/2019;09:00:00;0
79023;INCIDENTE;RECIFE;PE;BRASIL;;03/12/2019;12:45:00;0
79024;INCIDENTE;QUIXADÁ;CE;BRASIL;SNQX;03/12/2019;11:10:00;0
79033;ACIDENTE;OURILÂNDIA DO NORTE;PA;BRASIL;;03/12/2019;13:50:00;0
79025;INCIDENTE GRAVE;VERA;MT;BRASIL;;04/12/2019;20:00:00;0
79026;INCIDENTE;RIO DE JANEIRO;RJ;BRASIL;SBGL;05/12/2019;15:30:00;0
79027;INCIDENTE;LONDRINA;PR;BRASIL;SSOK;06/12/2019;14:45:00;0
79034;ACIDENTE;RIO GRANDE;RS;BRASIL;;06/12/2019;10:50:00;1
79028;INCIDENTE;CURITIBA;PR;BRASIL;SBBI;07/12/2019;20:23:00;0
79083;INCIDENTE;RECIFE;PE;BRASIL;;07/12/2019;18:50:00;0
79082;INCIDENTE;CONFINS;MG;BRASIL;;10/12/2019;15:00:00;0
79029;INCIDENTE;FLORIANÓPOLIS;SC;BRASIL;SBFL;11/12/2019;13:31:00;0
79035;ACIDENTE;SÃO MANOEL DO PARANÁ;PR;BRASIL;;13/12/2019;21:40:00;2
79081;INCIDENTE;LONDRINA;PR;BRASIL;SBLO;13/12/2019;13:20:00;0
79030;INCIDENTE GRAVE;BRAGANÇA PAULISTA;SP;BRASIL;;16/12/2019;09:00:00;0
79039;INCIDENTE GRAVE;GOIÂNIA;GO;BRASIL;SBGO;16/12/2019;12:20:00;0
79080;INCIDENTE;BELO HORIZONTE;MG;BRASIL;;16/12/2019;12:40:00;0
79240;INCIDENTE;RIBAS DO RIO PARDO;MS;BRASIL;;16/12/2019;19:45:00;0
79079;INCIDENTE;SÃO PAULO;SP;BRASIL;;17/12/2019;10:45:00;0
79038;INCIDENTE GRAVE;GOIÂNIA;GO;BRASIL;SBGO;18/12/2019;14:30:00;0
79078;INCIDENTE;RIO DE JANEIRO;RJ;BRASIL;;18/12/2019;01:48:00;0
79037;INCIDENTE;BRASÍLIA;DF;BRASIL;SBBR;19/12/2019;21:40:00;0
79077;INCIDENTE;SÃO PAULO;SP;BRASIL;;19/12/2019;22:35:00;0
79042;ACIDENTE;TUPACIGUARA;MG;BRASIL;;20/12/2019;20:30:00;2
79076;INCIDENTE;CARAUARI;AM;BRASIL;SWCA;20/12/2019;15:00:00;0
79203;INCIDENTE;FLORIANÓPOLIS;SC;BRASIL;SBFL;20/12/2019;16:37:00;0
79523;INCIDENTE GRAVE;CURITIBA;PR;BRASIL;SBBI;22/12/2019;17:40:00;0
79036;ACIDENTE;ARROIO GRANDE;RS;BRASIL;;23/12/2019;19:00:00;0
79050;ACIDENTE;FEIJÓ;AC;BRASIL;;23/12/2019;20:15:00;0
79057;ACIDENTE;LEOPOLDO DE BULHÕES;GO;BRASIL;;23/12/2019;11:30:00;0
79075;INCIDENTE;CAMPINAS;SP;BRASIL;;24/12/2019;09:00:00;0
79048;ACIDENTE;ITAMBÉ;PR;BRASIL;;25/12/2019;20:00:00;0
79073;INCIDENTE;PORTO ALEGRE;RS;BRASIL;;26/12/2019;18:50:00;0
79074;INCIDENTE;BELO HORIZONTE;MG;BRASIL;;26/12/2019;22:30:00;0
79071;INCIDENTE;CAMPINAS;SP;BRASIL;;27/12/2019;21:20:00;0
79072;INCIDENTE;CHAPECÓ;SC;BRASIL;;27/12/2019;23:24:00;0
79045;ACIDENTE;GUAÍRA;SP;BRASIL;;28/12/2019;09:30:00;0
79070;INCIDENTE;BELÉM;PA;BRASIL;;30/12/2019;18:55:00;0
79068;INCIDENTE;BELÉM;PA;BRASIL;;31/12/2019;22:55:00;0
79102;ACIDENTE;JUIZ DE FORA;MG;BRASIL;SBJF;31/12/2019;18:20:00;0
79043;ACIDENTE;CAMANDUCAIA;MG;BRASIL;SNEJ;01/01/2020;21:00:00;1
79044;INCIDENTE GRAVE;SALVADOR;BA;BRASIL;SBSV;03/01/2020;16:35:00;0
79049;ACIDENTE;LEME;SP;BRASIL;;03/01/2020;21:15:00;1
79132;INCIDENTE;SÃO MATEUS;ES;BRASIL;;03/01/2020;14:10:00;0
79182;INCIDENTE;GOIÂNIA;GO;BRASIL;SBGO;03/01/2020;11:10:00;0
79051;INCIDENTE;SALVADOR;BA;BRASIL;SBSV;04/01/2020;13:30:00;0
79052;INCIDENTE;CAMPINAS;SP;BRASIL;SBKP;05/01/2020;17:15:00;0
79054;INCIDENTE;CAMPINAS;SP;BRASIL;SBKP;08/01/2020;13:30:00;0
79055;ACIDENTE;RONDONÓPOLIS;MT;BRASIL;SWMZ;09/01/2020;20:00:00;0
79056;INCIDENTE;CONFINS;MG;BRASIL;SBRF;09/01/2020;18:44:00;0
79134;INCIDENTE;ERECHIM;RS;BRASIL;SSER;09/01/2020;20:52:00;0
79130;INCIDENTE;RIBEIRÃO PRETO;SP;BRASIL;SBRP;10/01/2020;21:09:00;0
79109;ACIDENTE;TAMBOARA;PR;BRASIL;;11/01/2020;08:30:00;0
79135;INCIDENTE;CUIABÁ;MT;BRASIL;;11/01/2020;16:37:00;0
79136;INCIDENTE;BRASÍLIA;DF;BRASIL;;12/01/2020;02:32:00;0
79118;INCIDENTE GRAVE;CURITIBA;PR;BRASIL;SBBI;13/01/2020;20:10:00;0
79120;ACIDENTE;CRUZ ALTA;RS;BRASIL;;15/01/2020;09:30:00;1
79140;INCIDENTE;BELO HORIZONTE;MG;BRASIL;SBCF;15/01/2020;10:43:00;0
79141;INCIDENTE;CAMPINAS;SP;BRASIL;;15/01/2020;14:53:00;0
79142;INCIDENTE;SALVADOR;BA;BRASIL;;15/01/2020;10:43:00;0
79262;INCIDENTE;SÃO PAULO;SP;BRASIL;SBMT;15/01/2020;18:13:00;0
79100;INCIDENTE GRAVE;LADÁRIO;MS;BRASIL;SSVA;16/01/2020;16:15:00;0
79125;INCIDENTE GRAVE;CAUCAIA;CE;BRASIL;SBFZ;16/01/2020;01:10:00;2
79143;INCIDENTE;CURITIBA;PR;BRASIL;SBCT;16/01/2020;13:05:00;0
79179;ACIDENTE;SÃO PAULO;SP;BRASIL;;16/01/2020;12:00:00;1
79098;ACIDENTE;GUIRATINGA;MT;BRASIL;;17/01/2020;15:30:00;0
79099;INCIDENTE GRAVE;EDÉIA;GO;BRASIL;;17/01/2020;21:00:00;0
79211;INCIDENTE;CAARAPÓ;MS;BRASIL;;17/01/2020;19:00:00;0
79121;ACIDENTE;RIO BRANCO;AC;BRASIL;;18/01/2020;15:15:00;0
79147;INCIDENTE;RIO DE JANEIRO;RJ;BRASIL;SBGL;19/01/2020;14:30:00;0
79266;INCIDENTE;PARÁ DE MINAS;MG;BRASIL;SNPA;19/01/2020;09:10:00;0
79148;INCIDENTE;CUIABÁ;MT;BRASIL;SBCY;22/01/2020;17:40:00;0
79149;INCIDENTE;FORTALEZA;CE;BRASIL;SBFZ;22/01/2020;17:10:00;0
79153;INCIDENTE;CAMPINAS;SP;BRASIL;;22/01/2020;03:24:00;0
79154;INCIDENTE;CAMPINAS;SP;BRASIL;;23/01/2020;14:00:00;0
79155;INCIDENTE GRAVE;BALSAS;MA;BRASIL;;24/01/2020;13:30:00;0
79156;INCIDENTE;SOROCABA;SP;BRASIL;;24/01/2020;16:27:00;0
79157;INCIDENTE;NAVEGANTES;SC;BRASIL;SBNF;24/01/2020;16:57:00;0
79124;ACIDENTE;LEME;SP;BRASIL;SDLL;25/01/2020;17:00:00;1
79126;ACIDENTE;LEME;SP;BRASIL;SDLL;25/01/2020;18:00:00;0
79158;INCIDENTE;UBERLÂNDIA;MG;BRASIL;SBUL;25/01/2020;18:28:00;0
79268;INCIDENTE;SÃO PAULO;SP;BRASIL;;26/01/2020;19:08:00;0
79160;INCIDENTE;NAVEGANTES;SC;BRASIL;SBNF;27/01/2020;18:18:00;0
79161;INCIDENTE;CAMPINAS;SP;BRASIL;;27/01/2020;02:21:00;0
79097;ACIDENTE;SERRANÓPOLIS;GO;BRASIL;;28/01/2020;10:30:00;1
79162;INCIDENTE;CAMPINAS;SP;BRASIL;;28/01/2020;17:00:00;0
79164;INCIDENTE;MANAUS;AM;BRASIL;SBEG;28/01/2020;19:42:00;0
79165;INCIDENTE;GUARULHOS;SP;BRASIL;;28/01/2020;15:40:00;0
79101;INCIDENTE;SÃO FÉLIX DO ARAGUAIA;MT;BRASIL;SWFX;29/01/2020;16:55:00;0
79166;INCIDENTE;CAMPINAS;SP;BRASIL;;29/01/2020;19:02:00;0
79708;INCIDENTE;BELO HORIZONTE;MG;BRASIL;SBCF;29/01/2020;11:50:00;0
79096;INCIDENTE;GOIÂNIA;GO;BRASIL;SBNV;30/01/2020;13:00:00;0
79167;INCIDENTE;LONDRINA;PR;BRASIL;SBLO;31/01/2020;18:30:00;0
79168;INCIDENTE;CAMPINAS;SP;BRASIL;SBKP;31/01/2020;01:42:00;0
79094;INCIDENTE;PALMAS;TO;BRASIL;SBPJ;01/02/2020;14:00:00;0
79169;INCIDENTE;CAMPINAS;SP;BRASIL;;01/02/2020;02:12:00;0
79180;ACIDENTE;TEÓFILO OTONI;MG;BRASIL;;01/02/2020;20:52:00;0
79267;INCIDENTE;FLORIANÓPOLIS;SC;BRASIL;SBFL;01/02/2020;15:41:00;0
79110;ACIDENTE;CAROLINA;MA;BRASIL;;03/02/2020;19:00:00;0
79226;INCIDENTE;SÃO PAULO;SP;BRASIL;SBSP;03/02/2020;21:03:00;0
79331;INCIDENTE;PONTES E LACERDA;MT;BRASIL;;03/02/2020;00:00:00;0
79107;ACIDENTE;AMAJARI;RR;BRASIL;;04/02/2020;18:00:00;0
79111;ACIDENTE;SANTO ÂNGELO;RS;BRASIL;SBNM;04/02/2020;20:30:00;4
79127;ACIDENTE;SANTARÉM;PA;BRASIL;;06/02/2020;20:50:00;0
79170;INCIDENTE;CAMPINAS;SP;BRASIL;;06/02/2020;13:08:00;0
79171;INCIDENTE;TRÊS MARIAS;MG;BRASIL;SIBO;06/02/2020;18:00:00;0
79128;ACIDENTE;COROMANDEL;MG;BRASIL;;07/02/2020;19:10:00;1
79172;INCIDENTE;CAMPINAS;SP;BRASIL;;07/02/2020;03:20:00;0
79129;ACIDENTE;ITARIRI;SP;BRASIL;;08/02/2020;12:00:00;2
79173;INCIDENTE;GUARULHOS;SP;BRASIL;;08/02/2020;14:30:00;0
79115;ACIDENTE;URUAÇU;GO;BRASIL;;10/02/2020;21:35:00;0
79269;INCIDENTE;RIO DE JANEIRO;RJ;BRASIL;;10/02/2020;02:00:00;0
79131;ACIDENTE;ÁGUA BOA;MT;BRASIL;;12/02/2020;11:20:00;2
79175;INCIDENTE;PORTO ALEGRE;RS;BRASIL;SBPA;12/02/2020;13:48:00;0
79137;INCIDENTE GRAVE;GOIÂNIA;GO;BRASIL;;14/02/2020;18:47:00;0
79176;INCIDENTE GRAVE;JACAREZINHO;PR;BRASIL;;14/02/2020;15:10:00;0
79177;INCIDENTE;PORTO ALEGRE;RS;BRASIL;;14/02/2020;15:41:00;0
79138;INCIDENTE GRAVE;RIO VERDE;GO;BRASIL;;15/02/2020;13:20:00;0
79270;INCIDENTE;RIO DE JANEIRO;RJ;BRASIL;;16/02/2020;20:08:00;0
79464;INCIDENTE;SÃO GONÇALO DO AMARANTE;RN;BRASIL;SBSG;16/02/2020;01:30:00;0
79178;INCIDENTE GRAVE;RIO DE JANEIRO;RJ;BRASIL;SBJR;17/02/2020;19:33:00;0
79196;ACIDENTE;INACIOLÂNDIA;GO;BRASIL;;17/02/2020;11:20:00;0
79261;INCIDENTE;CAMPINAS;SP;BRASIL;;17/02/2020;10:44:00;0
79186;INCIDENTE GRAVE;RIO VERDE;GO;BRASIL;;18/02/2020;11:40:00;0
79198;ACIDENTE;PATROCÍNIO;MG;BRASIL;;19/02/2020;16:15:00;2
79206;ACIDENTE;GUARAPARI;ES;BRASIL;SNGA;19/02/2020;18:50:00;2
79185;INCIDENTE;MANAUS;AM;BRASIL;;20/02/2020;12:24:00;0
79195;ACIDENTE;PORTO VELHO;RO;BRASIL;;20/02/2020;14:45:00;1
79201;INCIDENTE;QUERÊNCIA;MT;BRASIL;;20/02/2020;20:00:00;0
79221;INCIDENTE;JUNDIAÍ;SP;BRASIL;SBJD;20/02/2020;15:30:00;0
79183;INCIDENTE GRAVE;CURITIBA;PR;BRASIL;SBBI;22/02/2020;15:20:00;0
79184;INCIDENTE;SÃO FÉLIX DO ARAGUAIA;MT;BRASIL;;23/02/2020;13:00:00;0
79241;INCIDENTE;NOVA ANDRADINA;MS;BRASIL;SDVK;24/02/2020;15:25:00;0
79199;ACIDENTE;PARACATU;MG;BRASIL;;25/02/2020;10:30:00;1
79222;INCIDENTE;LONDRINA;PR;BRASIL;SBLO;25/02/2020;16:08:00;0
79223;ACIDENTE;GUARUJÁ;SP;BRASIL;;25/02/2020;13:50:00;0
79224;INCIDENTE;PIRACICABA;SP;BRASIL;SDPW;25/02/2020;02:10:00;0
79255;INCIDENTE;MACEIÓ;AL;BRASIL;;26/02/2020;08:30:00;0
79291;INCIDENTE;SALVADOR;BA;BRASIL;;26/02/2020;22:06:00;0
79293;INCIDENTE;CAMPINAS;SP;BRASIL;;26/02/2020;15:50:00;0
79294;INCIDENTE;FLORIANÓPOLIS;SC;BRASIL;SBFL;26/02/2020;21:00:00;0
79197;INCIDENTE GRAVE;VILA RICA;MT;BRASIL;;27/02/2020;11:30:00;0
79204;ACIDENTE;COLNIZA;MT;BRASIL;;28/02/2020;16:00:00;0
79210;ACIDENTE;IVATÉ;PR;BRASIL;;28/02/2020;16:30:00;1
79218;INCIDENTE;SALVADOR;BA;BRASIL;SBSV;29/02/2020;15:41:00;0
79207;INCIDENTE GRAVE;CUIABÁ;MT;BRASIL;SBCY;01/03/2020;23:00:00;0
79212;ACIDENTE;VIANA;ES;BRASIL;;01/03/2020;15:12:00;0
79217;INCIDENTE;SÃO LUÍS;MA;BRASIL;;01/03/2020;19:40:00;0
79214;INCIDENTE;CAMPOS DOS GOYTACAZES;RJ;BRASIL;;02/03/2020;12:50:00;0
79216;INCIDENTE;BELO HORIZONTE;MG;BRASIL;SBBH;03/03/2020;18:25:00;0
79462;INCIDENTE;RIBEIRÃO PRETO;SP;BRASIL;SBRP;03/03/2020;19:42:00;0
79215;INCIDENTE;RIO DE JANEIRO;RJ;BRASIL;;04/03/2020;21:30:00;0
79225;INCIDENTE;MANTENA;MG;BRASIL;;04/03/2020;12:04:00;0
79292;INCIDENTE;CAMPINAS;SP;BRASIL;;04/03/2020;22:50:00;0
79213;ACIDENTE;RIO CLARO;SP;BRASIL;SDRK;05/03/2020;20:00:00;5
79231;ACIDENTE;VILHENA;RO;BRASIL;SNIZ;07/03/2020;09:00:00;2
79230;INCIDENTE;ARAGUAÍNA;TO;BRASIL;SDVO;08/03/2020;11:00:00;0
79710;INCIDENTE;BELO HORIZONTE;MG;BRASIL;SBCF;08/03/2020;12:07:00;0
79220;INCIDENTE;SÃO PAULO;SP;BRASIL;;09/03/2020;11:00:00;0
79232;ACIDENTE;TABOÃO DA SERRA;SP;BRASIL;;09/03/2020;19:50:00;0
79251;INCIDENTE GRAVE;ITÁPOLIS;SP;BRASIL;SDIO;09/03/2020;12:30:00;0
79252;INCIDENTE;RIO DE JANEIRO;RJ;BRASIL;;09/03/2020;23:20:00;0
79253;INCIDENTE;IGUARAÇU;PR;BRASIL;;09/03/2020;11:51:00;0
79233;ACIDENTE;BAURU;SP;BRASIL;;10/03/2020;19:30:00;1
79249;INCIDENTE;CAMPINAS;SP;BRASIL;;10/03/2020;23:51:00;0
79250;INCIDENTE;RIO DE JANEIRO;RJ;BRASIL;;10/03/2020;10:28:00;0
79248;INCIDENTE GRAVE;BRAGANÇA PAULISTA;SP;BRASIL;SBBP;12/03/2020;12:30:00;0
79228;ACIDENTE;QUERÊNCIA;MT;BRASIL;;13/03/2020;10:00:00;1
79234;ACIDENTE;TEFÉ;AM;BRASIL;SBTF;13/03/2020;08:30:00;0
79247;INCIDENTE;SÃO PAULO;SP;BRASIL;;14/03/2020;14:35:00;0
79238;INCIDENTE;BELO HORIZONTE;MG;BRASIL;SBPR;15/03/2020;15:19:00;0
79246;INCIDENTE;CAMPINAS;SP;BRASIL;;15/03/2020;01:35:00;0
79237;INCIDENTE GRAVE;MACAPÁ;AP;BRASIL;SBMQ;16/03/2020;20:50:00;0
79243;ACIDENTE;JACAREACANGA;PA;BRASIL;;16/03/2020;18:19:00;0
79288;INCIDENTE;GUARULHOS;SP;BRASIL;;16/03/2020;14:40:00;0
79235;ACIDENTE;GARUVA;SC;BRASIL;;18/03/2020;14:00:00;0
79236;INCIDENTE;PARÁ DE MINAS;MG;BRASIL;SNPA;18/03/2020;11:00:00;0
79242;INCIDENTE GRAVE;VILA RICA;MT;BRASIL;SNLF;19/03/2020;13:30:00;0
79245;INCIDENTE;RECIFE;PE;BRASIL;;19/03/2020;01:04:00;0
79244;INCIDENTE;GUARULHOS;SP;BRASIL;;20/03/2020;16:29:00;0
79265;ACIDENTE;SÃO FRANCISCO DO SUL;SC;BRASIL;;21/03/2020;22:51:00;0
79289;INCIDENTE;UBERLÂNDIA;MG;BRASIL;;23/03/2020;13:00:00;0
79314;INCIDENTE;CAMPINAS;SP;BRASIL;SBKP;23/03/2020;12:45:00;0
79256;ACIDENTE;ALTO PARNAÍBA;MA;BRASIL;;24/03/2020;20:30:00;0
79286;INCIDENTE;GUARULHOS;SP;BRASIL;SBGR;24/03/2020;14:25:00;0
79297;INCIDENTE;SANTARÉM;PA;BRASIL;SWPI;25/03/2020;22:25:00;0
79284;INCIDENTE;SOROCABA;SP;BRASIL;;26/03/2020;09:00:00;0
79257;ACIDENTE;SÃO FÉLIX DO XINGU;PA;BRASIL;;27/03/2020;18:35:00;0
79287;INCIDENTE;CUIABÁ;MT;BRASIL;;31/03/2020;20:06:00;0
